Date,SPY,^GSPC,^IRX,^IRX_daily
2022-12-20 06:00:00+00:00,0.0,0.0,0.016094141374711324,0.00016785714361402723
2022-12-21 05:00:00+00:00,0.014952556180931165,0.014867993802734736,0.0,0.00016785714361402723
2022-12-21 06:00:00+00:00,0.0,0.0,-0.005910188003476091,0.00016686507633754187
2022-12-22 05:00:00+00:00,-0.014266175141415038,-0.01445169956861636,0.0,0.00016686507633754187
2022-12-22 06:00:00+00:00,0.0,0.0,0.000713498086527764,0.00016698413425021702
2022-12-23 05:00:00+00:00,0.00575223266607483,0.005868102525282026,0.0,0.00016698413425021702
2022-12-23 06:00:00+00:00,0.0,0.0,-0.003564720216262862,0.00016638888253106012
2022-12-27 05:00:00+00:00,-0.003943514695783246,-0.004049622110409712,0.0,0.00016638888253106012
2022-12-27 06:00:00+00:00,0.0,0.0,0.0004770646208194229,0.00016646826078021336
2022-12-28 05:00:00+00:00,-0.012427787181549022,-0.012020638322615351,0.0,0.00016646826078021336
2022-12-28 06:00:00+00:00,0.0,0.0,0.034088115183847245,0.00017214285002814398
2022-12-29 05:00:00+00:00,0.018000203604872533,0.01746133164481911,0.0,0.00017214285002814398
2022-12-29 06:00:00+00:00,0.0,0.0,-0.009912343520625866,0.00017043651096404543
2022-12-30 05:00:00+00:00,-0.0026340232296838684,-0.0025407424823445934,0.0,0.00017043651096404543
2022-12-30 06:00:00+00:00,0.0,0.0,-0.00814897480567911,0.00016904762813023158
2023-01-03 05:00:00+00:00,-0.0042098792346894065,-0.004000548879248611,0.0,0.00016904762813023158
2023-01-03 06:00:00+00:00,0.0,0.0,-0.0011737357211903943,0.00016884921089051262
2023-01-04 05:00:00+00:00,0.0077201170216578685,0.007538970575044379,0.0,0.00016884921089051262
2023-01-04 06:00:00+00:00,0.0,0.0,0.034077550417543456,0.0001746031783875965
2023-01-05 05:00:00+00:00,-0.011413250205970504,-0.011645528874622113,0.0,0.0001746031783875965
2023-01-05 06:00:00+00:00,0.0,0.0,0.02227273806067509,0.00017849206924438476
2023-01-06 05:00:00+00:00,0.022931972465587203,0.02284078102943865,0.0,0.00017849206924438476
2023-01-06 06:00:00+00:00,0.0,0.0,-0.0011116305646460267,0.00017829365200466577
2023-01-09 05:00:00+00:00,-0.0005668853567148968,-0.0007676325452631305,0.0,0.00017829365200466577
2023-01-09 06:00:00+00:00,0.0,0.0,-0.0022257353247077116,0.00017789681752522789
2023-01-10 05:00:00+00:00,0.007012945763257283,0.006978233159061986,0.0,0.00017789681752522789
2023-01-10 06:00:00+00:00,0.0,0.0,0.01829138059626878,0.0001811507959214468
2023-01-11 05:00:00+00:00,0.012647850895293855,0.012849424614881588,0.0,0.0001811507959214468
2023-01-11 06:00:00+00:00,0.0,0.0,-0.0021906306147835286,0.00018075396144200885
2023-01-12 05:00:00+00:00,0.0036407100725412977,0.0034159058663651987,0.0,0.00018075396144200885
2023-01-12 06:00:00+00:00,0.0,0.0,-0.01756310136574335,0.00017757936129494318
2023-01-13 05:00:00+00:00,0.003879586807681523,0.003996858363534361,0.0,0.00017757936129494318
2023-01-13 06:00:00+00:00,0.0,0.0,0.0029050305522093645,0.00017809523476494682
2023-01-17 05:00:00+00:00,-0.0018320185598771355,-0.0020304911890052235,0.0,0.00017809523476494682
2023-01-17 06:00:00+00:00,0.0,0.0,0.0011141075165814751,0.00017829365200466577
2023-01-18 05:00:00+00:00,-0.0157880159386109,-0.015562598500411085,0.0,0.00017829365200466577
2023-01-18 06:00:00+00:00,0.0,0.0,0.00823507212095631,0.00017976191308763294
2023-01-19 05:00:00+00:00,-0.007279750360925652,-0.007638350296294338,0.0,0.00017976191308763294
2023-01-19 06:00:00+00:00,0.0,0.0,-0.001103777971155906,0.00017956349584791396
2023-01-20 05:00:00+00:00,0.01862915032084489,0.018918401045981525,0.0,0.00017956349584791396
2023-01-20 06:00:00+00:00,0.0,0.0,0.002872930645327676,0.0001800793693179176
2023-01-23 05:00:00+00:00,0.011998502238161679,0.01188134498366522,0.0,0.0001800793693179176
2023-01-23 06:00:00+00:00,0.0,0.0,-0.0006611413241067732,0.00017996031140524242
2023-01-24 05:00:00+00:00,-0.0010732692055702708,-0.0007115031258156934,0.0,0.00017996031140524242
2023-01-24 06:00:00+00:00,0.0,0.0,0.008379296160992755,0.00018146825215173144
2023-01-25 05:00:00+00:00,0.00037471096917562896,-0.0001817250594663422,0.0,0.00018146825215173144
2023-01-25 06:00:00+00:00,0.0,0.0,-0.006122868622342015,0.00018035714588468036
2023-01-26 05:00:00+00:00,0.010990383042540186,0.011007853469181317,0.0,0.00018035714588468036
2023-01-26 06:00:00+00:00,0.0,0.0,-0.00044001210295574467,0.00018027778655763655
2023-01-27 05:00:00+00:00,0.0022976500738709493,0.002494840970949097,0.0,0.00018027778655763655
2023-01-27 06:00:00+00:00,0.0,0.0,0.0011005144970874792,0.00018047618487524608
2023-01-30 05:00:00+00:00,-0.012546807556780948,-0.012968740984683369,0.0,0.00018047618487524608
2023-01-30 06:00:00+00:00,0.0,0.0,-0.0028584019013934148,0.00017996031140524242
2023-01-31 05:00:00+00:00,0.01470344831691861,0.014642470285510134,0.0,0.00017996031140524242
2023-01-31 06:00:00+00:00,0.0,0.0,0.007717822585868506,0.00018134921316116578
2023-02-01 05:00:00+00:00,0.010627634087323923,0.010452303944590291,0.0,0.00018134921316116578
2023-02-01 06:00:00+00:00,0.0,0.0,-0.010940960362521457,0.000179365078608195
2023-02-02 05:00:00+00:00,0.014557081678491679,0.014699373244309921,0.0,0.000179365078608195
2023-02-02 06:00:00+00:00,0.0,0.0,-0.0022123345324943644,0.0001789682630508665
2023-02-03 05:00:00+00:00,-0.01062910384423199,-0.010354610691310495,0.0,0.0001789682630508665
2023-02-03 06:00:00+00:00,0.0,0.0,0.002882380032640519,0.0001794841175987607
2023-02-06 05:00:00+00:00,-0.006111315602053469,-0.006140463017754394,0.0,0.0001794841175987607
2023-02-06 06:00:00+00:00,0.0,0.0,0.002210972674056011,0.0001798809520781986
